client_id,product_name,date
4506,свинина,2024-08-10
1843,бутылочное пиво,2024-11-26
3973,творог,2024-07-26
1651,говядина,2024-07-27
3997,свинина,2024-10-11
4796,белый хлеб,2024-08-24
1245,виноград,2024-09-23
3579,картофельные продукты,2024-08-16
4387,корнеплоды,2024-02-10
2496,курица,2024-06-28
3590,курица,2024-03-27
2890,рыба,2024-04-25
1401,консервированное пиво,2024-01-27
3297,другие овощи,2024-05-20
2867,курица,2024-12-22
1365,другие овощи,2024-05-19
2355,тропические фрукты,2024-07-23
1170,цельное молоко,2024-03-18
3554,говядина,2024-03-20
4171,колбаса,2024-01-26
3963,цельное молоко,2024-09-16
3076,булочки,2024-12-07
1629,цитрусовые,2024-05-16
1366,цельное молоко,2024-05-29
3677,выпечка,2024-07-28
2844,тропические фрукты,2024-05-20
4509,нарезанный сыр,2024-09-27
3245,сода,2024-05-10
2294,ветчина,2024-06-21
1234,соленая закуска,2024-11-19
3001,цельное молоко,2024-12-23
3587,корнеплоды,2024-08-04
2700,сода,2024-01-22
3838,творог,2024-12-13
4045,бутилированная вода,2024-12-21
1858,упакованные фрукты/овощи,2024-04-24
2280,тропические фрукты,2024-01-11
2454,ветчина,2024-04-05
4437,свинина,2024-10-08
1685,напитки,2024-03-29
2349,колбаса,2024-02-26
1463,колбаса,2024-12-23
3470,корнеплоды,2024-02-19
4914,цельное молоко,2024-11-28
2448,сосиски,2024-08-30
3387,сода,2024-05-09
3167,сода,2024-11-03
3175,сосиски,2024-03-16
2678,ягоды,2024-09-20
4627,консервированное пиво,2024-12-17
1773,сосиски,2024-10-16
3100,сосиски,2024-05-22
3232,ягоды,2024-05-28
3673,сосиски,2024-08-11
4068,газеты,2024-11-18
2340,замороженная рыба,2024-10-06
1930,тропические фрукты,2024-02-29
3526,говядина,2024-06-01
1617,булочки,2024-02-10
1028,специальный шоколад,2024-07-10
4440,игристое вино,2024-11-30
3554,цитрусовые,2024-07-22
1632,лук,2024-12-14
1429,цельное молоко,2024-02-07
1225,фото/пленка,2024-05-19
2509,мясо для гамбургера,2024-07-14
4945,другие овощи,2024-08-01
4342,цельное молоко,2024-03-17
1832,свинина,2024-09-27
1518,тропические фрукты,2024-06-20
1512,курица,2024-09-19
4818,другие овощи,2024-03-19
4686,колбаса,2024-08-18
4986,цельное молоко,2024-02-01
2755,булочки,2024-02-06
4532,средства гигиены,2024-11-28
2070,мороженое,2024-08-15
1894,творог,2024-05-08
3473,цельное молоко,2024-01-25
2140,лук,2024-09-27
3286,готовая продукция,2024-12-22
4729,соль,2024-04-07
3204,тропические фрукты,2024-02-20
1574,другие овощи,2024-04-17
3361,шоколад,2024-07-21
1776,мороженое,2024-02-25
2009,тропические фрукты,2024-10-10
3479,сосиски,2024-03-23
2394,масло,2024-11-21
1337,другие овощи,2024-12-24
3574,тропические фрукты,2024-06-12
1727,цитрусовые,2024-07-17
1016,UHT-молоко,2024-10-04
4326,говядина,2024-01-21
2212,творог,2024-09-21
1990,цитрусовые,2024-07-31
3836,йогурт,2024-12-05
4560,бутылочное пиво,2024-06-30
1119,виноград,2024-02-04
1379,свинина,2024-05-17
1658,колбаса,2024-09-02
2948,сосиски,2024-06-15
1273,подсластитель,2024-05-03
1155,сосиски,2024-12-26
1672,фрукты с косточками,2024-02-05
3841,сосиски,2024-04-01
1683,цельное молоко,2024-08-19
1774,домашние яйца,2024-08-06
4441,упакованные фрукты/овощи,2024-06-16
1929,курица,2024-05-01
1273,свинина,2024-01-31
2920,цитрусовые,2024-10-10
2467,лампочки,2024-04-17
2678,сливочный сыр,2024-11-27
3423,колбаса,2024-06-01
4223,цитрусовые,2024-07-18
2846,другие овощи,2024-09-22
4103,курица,2024-07-25
4789,мороженое,2024-05-01
4916,свинина,2024-02-26
2518,свинина,2024-05-02
2622,лук,2024-03-06
4321,тропические фрукты,2024-01-29
2050,взбитые/сметана,2024-06-27
2146,ягоды,2024-06-19
3938,ягоды,2024-05-25
1636,булочки,2024-09-18
4694,мороженое,2024-07-28
2432,кофе,2024-07-06
4937,цельное молоко,2024-05-17
1293,цельное молоко,2024-02-29
2883,цитрусовые,2024-02-17
2267,говядина,2024-01-30
3997,свинина,2024-06-08
4792,индейка,2024-07-19
2292,маргарин,2024-03-24
1018,пахта,2024-05-22
4922,говядина,2024-02-13
3151,бутилированная вода,2024-09-24
2517,фрукты с косточками,2024-07-03
1499,цельное молоко,2024-05-16
4993,шоколад,2024-01-21
1606,сосиски,2024-11-10
2918,цельное молоко,2024-08-09
1815,колбаса,2024-01-13
4524,виноград,2024-07-04
1395,черный хлеб,2024-06-10
3456,корнеплоды,2024-06-15
1597,UHT-молоко,2024-02-05
2315,лук,2024-05-01
4095,говядина,2024-09-28
3680,свинина,2024-11-23
2847,консервированное пиво,2024-11-22
3426,йогурт,2024-10-24
4750,йогурт,2024-08-03
1384,фрукты с косточками,2024-08-08
3120,мясо,2024-08-08
1081,кофе,2024-04-24
1171,бутилированная вода,2024-05-04
4932,бутылочное пиво,2024-07-07
4189,колбаса,2024-09-10
4455,сумки для покупок,2024-09-08
2928,свинина,2024-02-11
4817,сосиски,2024-03-17
4257,мороженое,2024-06-27
4254,корнеплоды,2024-07-19
4071,колбаса,2024-09-18
2109,колбаса,2024-10-27
1412,корнеплоды,2024-07-04
4088,консервированные овощи,2024-09-22
4056,тропические фрукты,2024-10-19
4441,виноград,2024-05-04
4363,цельное молоко,2024-06-30
2107,сосиски,2024-11-26
2941,десерт,2024-02-23
1497,сумки для покупок,2024-07-25
2211,масло,2024-01-01
3510,сосиски,2024-01-02
4074,свинина,2024-05-26
3190,цельное молоко,2024-11-20
2297,черный хлеб,2024-02-29
3311,замороженная рыба,2024-06-30
3085,сода,2024-01-21
3693,цельное молоко,2024-11-15
4859,свинина,2024-07-06
2125,взбитые/сметана,2024-06-24
2261,сосиски,2024-04-03
3679,виноград,2024-11-26
4165,колбаса,2024-08-17
3538,цитрусовые,2024-02-29
3913,ветчина,2024-02-19
2336,жевательная резинка,2024-04-13
3549,говядина,2024-07-31
4434,говядина,2024-09-20
2854,другие овощи,2024-02-08
3413,сосиски,2024-02-08
1780,консервированная рыба,2024-10-12
2899,колбаса,2024-09-05
2106,бутилированная вода,2024-08-12
3929,специальный сыр,2024-07-29
3857,бутилированная вода,2024-09-30
4459,бутилированная вода,2024-12-17
4551,курица,2024-07-27
4042,сосиски,2024-12-16
2599,курица,2024-05-05
1045,курица,2024-11-24
4677,масло,2024-01-24
1580,цитрусовые,2024-06-13
3269,взбитые/сметана,2024-10-06
4368,сосиски,2024-01-29
1111,говядина,2024-11-19
4841,курица,2024-09-12
3047,колбаса,2024-09-06
4349,цитрусовые,2024-03-13
3580,мороженое,2024-11-23
2370,специальный шоколад,2024-07-17
3094,сосиски,2024-06-27
1146,свинина,2024-09-11
2287,UHT-молоко,2024-12-15
3911,UHT-молоко,2024-08-22
4891,кухонная утварь,2024-04-18
4837,цитрусовые,2024-12-01
4464,колбаса,2024-10-20
2940,сосиски,2024-10-17
4972,цитрусовые,2024-02-06
4890,ветчина,2024-07-02
4295,ветчина,2024-07-16
2729,бутилированная вода,2024-09-23
1125,попкорн,2024-11-18
1850,тропические фрукты,2024-01-11
2928,сосиски,2024-09-21
3717,мясо для гамбургера,2024-05-29
3809,сода,2024-03-23
3437,колбаса,2024-02-02
1481,йогурт,2024-01-17
1050,мясо,2024-05-03
2918,красное/розовое вино,2024-03-15
4499,UHT-молоко,2024-08-07
4117,черный хлеб,2024-01-06
1630,полуфабрикаты хлеба,2024-05-21
3715,цельное молоко,2024-05-10
3512,кошачий корм,2024-11-16
1197,цитрусовые,2024-04-26
3958,цитрусовые,2024-03-03
4890,мясо,2024-09-13
3112,булочки,2024-05-18
4502,корнеплоды,2024-11-21
4719,тропические фрукты,2024-05-31
1516,черный хлеб,2024-01-28
4281,сумки для покупок,2024-10-17
1566,виноград,2024-04-29
4641,ветчина,2024-11-28
2561,корнеплоды,2024-02-26
2344,мороженое,2024-12-16
2643,тропические фрукты,2024-04-20
3236,готовая продукция,2024-04-08
4863,десерт,2024-12-29
2264,игристое вино,2024-01-12
3168,другие овощи,2024-03-19
1282,напитки,2024-11-17
2832,другие овощи,2024-11-01
3067,напитки,2024-11-26
1847,десерт,2024-04-16
3525,сосиски,2024-02-14
1231,колбаса,2024-10-13
3471,мясо,2024-03-27
2421,колбаса,2024-11-21
4092,лук,2024-06-13
1577,говядина,2024-03-15
3463,фрукты с косточками,2024-06-12
3518,ветчина,2024-07-31
4325,йогурт,2024-10-13
4947,цитрусовые,2024-11-17
2194,другие овощи,2024-01-11
2868,свинина,2024-03-19
3211,чистящее средство для ванной,2024-09-29
4537,ветчина,2024-01-01
2243,виноград,2024-09-14
2399,выпечка,2024-01-21
4133,цитрусовые,2024-01-22
2937,фото/пленка,2024-06-16
